observation_id,company_id,company_name,year,dimension,woek_field,indicator_id,indicator,raw_value,unit,data_quality_class,source_id,source_url,source_anchor,extraction_method,confidence,note
uwpobs-18c102b6156be722,uwp100-adidas,Adidas,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-95132ec11d6bcdad,uwp100-adidas,Adidas,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-23e6371f481feaed,uwp100-adidas,Adidas,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-3802db173002f989,uwp100-adidas,Adidas,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-ca822be4b482b051,uwp100-adidas,Adidas,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-f9eceb86ffb7ddd3,uwp100-adtran-networks-se,Adtran Networks SE,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-df94609df39e4aee,uwp100-adtran-networks-se,Adtran Networks SE,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-34a08933f6791f48,uwp100-adtran-networks-se,Adtran Networks SE,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-85b8c1f901184506,uwp100-adtran-networks-se,Adtran Networks SE,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-433453ce933b47e4,uwp100-adtran-networks-se,Adtran Networks SE,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-3a1b76cb2322f117,uwp100-adtran-networks-se,Adtran Networks SE,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d82b068777f24e0b,uwp100-adtran-networks-se,Adtran Networks SE,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-2a1fce11311dbf28,uwp100-adtran-networks-se,Adtran Networks SE,2025,Planet,Klima/Transformationspfad,sbti_profile_available,SBTi Zielprofil sicher matchbar,,Status,E,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,,official_xlsx_import_no_safe_match,0.0,Kein sicherer SBTi-Match für Adtran Networks SE im offiziellen Target Dashboard. Das ist keine negative Klimabewertung.
uwpobs-d38120ad3260a9a9,uwp100-adtran-networks-se,Adtran Networks SE,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-7d2a0a9fb37f501e,uwp100-adtran-networks-se,Adtran Networks SE,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-e3f3bbd1c336f2d3,uwp100-adtran-networks-se,Adtran Networks SE,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-e6edfb36743b9e76,uwp100-airbus,Airbus,2023,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2023-02-16,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Airbus,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-32cdb95115c2e812,uwp100-airbus,Airbus,2022,Demokratie,Korruption/Compliance,wikirate_gri_corruption_incidents,GRI 205-3 confirmed incidents of corruption,847,incidents,C,wikirate-open-esg,https://wikirate.org/~15608864,https://wikirate.org/~15559844,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-d763d89d385f07d7,uwp100-airbus,Airbus,2020,Demokratie,Korruption/Compliance,wikirate_gri_corruption_incidents,GRI 205-3 confirmed incidents of corruption,1,incidents,C,wikirate-open-esg,https://wikirate.org/~12195676,https://wikirate.org/~12071669,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-9212621a9c854b3f,uwp100-airbus,Airbus,2016,Mensch,Diversität/Belegschaft,wikirate_gri_female_employees_share,GRI G4-LA12 female employees share,17,%,C,wikirate-open-esg,https://wikirate.org/~3213064,https://wikirate.org/~3213056,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-532e62b007d63291,uwp100-airbus,Airbus,2014,Mensch,Arbeitssicherheit,wikirate_gri_injury_rate,GRI 403-9 injury rate,0.56,injuries per million hours worked,C,wikirate-open-esg,https://wikirate.org/~2787839,https://wikirate.org/~2433018,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2356417f9626eb35,uwp100-airbus,Airbus,2023,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,17,hours,C,wikirate-open-esg,https://wikirate.org/~20257233,https://wikirate.org/~20246320,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2604e6f88c04a08f,uwp100-airbus,Airbus,2022,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,15,hours,C,wikirate-open-esg,https://wikirate.org/~15565033,https://wikirate.org/~15559844,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-28f2866f88303e85,uwp100-airbus,Airbus,2020,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,22,hours,C,wikirate-open-esg,https://wikirate.org/~12104140,https://wikirate.org/~12071669,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-4e817841153abd45,uwp100-airbus,Airbus,2019,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,7.08,hours,C,wikirate-open-esg,https://wikirate.org/~6788955,https://wikirate.org/~6788515,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-33ed5428ade299e0,uwp100-airbus,Airbus,2018,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,9.7,hours,C,wikirate-open-esg,https://wikirate.org/~5699290,https://wikirate.org/~5342266,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-0b4b44cb1a87601e,uwp100-airbus,Airbus,2017,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,13.1,hours,C,wikirate-open-esg,https://wikirate.org/~5262025,https://wikirate.org/~5251448,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-71ecfcaf2871a1ba,uwp100-airbus,Airbus,2023,Mensch,Arbeitssicherheit,wikirate_gri_worker_fatalities,GRI 403-9 worker fatalities,3,count,C,wikirate-open-esg,https://wikirate.org/~20257245,https://wikirate.org/~20246320,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-a4c3d8b7ea9fba32,uwp100-airbus,Airbus,2023,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,Airbus commits to reduce absolute scope 1 and 2 GHG emissions 63% by 2030 from a 2015 base year* **. Airbus also commits to reduce scope 3 GHG emissions from the use of sold products 46% per RPK by 2035 from a 2015 base year* **. *Non-CO2e effects which may also contribute to aviation induced warming are not included in this target. Airbus SE commits to report publicly on its collaboration with stakeholders to improve understanding of opportunities to mitigate the non-CO2e impacts of aviation annually over its target timeframe. **The target boundary includes biogenic emissions and removals from bioenergy feedstocks.,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Airbus,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-f8fc82703c0ffccc,uwp100-airbus,Airbus,2023,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Airbus,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-fb8c884299951601,uwp100-airbus,Airbus,2023,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Airbus,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-97522022605b7625,uwp100-airbus,Airbus,2023,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2035,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Airbus,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-b9f9ca24e3771472,uwp100-airbus,Airbus,2023,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Airbus,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-6caa86a441917742,uwp100-airbus,Airbus,2023,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,3646,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~20257310,https://wikirate.org/~20246320,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-bbd777efd31da9a2,uwp100-airbus,Airbus,2022,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,13.38,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~15622860,https://wikirate.org/~15327129,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-6f331ae2215f3331,uwp100-airbus,Airbus,2021,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,13.6,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~13965213,https://wikirate.org/~12650610,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-b5f49c414b2dfbad,uwp100-airbus,Airbus,2020,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,1.25,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~12103497,https://wikirate.org/~12071669,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-38856fc38c8cbdf7,uwp100-airbus,Airbus,2019,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,14597456.4,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~6788755,https://wikirate.org/~6762972,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-1d514282feb15b1c,uwp100-airbus,Airbus,2018,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,14264942.4,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~5342293,https://wikirate.org/~5342266,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-c60a792e83edbff6,uwp100-airbus,Airbus,2022,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,762000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15559559,https://wikirate.org/~15559455,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-735106453a4ee931,uwp100-airbus,Airbus,2022,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,555000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15327137,https://wikirate.org/~15327129,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-442bf18da9e6ba2a,uwp100-airbus,Airbus,2021,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,562000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12650618,https://wikirate.org/~12650610,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2f964b4d78603ae7,uwp100-airbus,Airbus,2020,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,470000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12095107,https://wikirate.org/~12071669,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-6eba97d028b27ebf,uwp100-airbus,Airbus,2019,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,569838,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~6763041,https://wikirate.org/~6762972,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2f40d03e6e3789cb,uwp100-airbus,Airbus,2022,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,302000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15327141,https://wikirate.org/~15327129,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-8bc42fe23723f6dd,uwp100-airbus,Airbus,2021,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,265000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12650627,https://wikirate.org/~12650610,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-a813cabcc2674bbe,uwp100-airbus,Airbus,2020,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,313000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12095398,https://wikirate.org/~12071669,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-2600e247cea1964c,uwp100-airbus,Airbus,2019,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,357691,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~6775161,https://wikirate.org/~6762972,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-907d7ed5ffb74004,uwp100-airbus,Airbus,2023,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,62.9,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~20257264,https://wikirate.org/~20246320,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-399bab4d80ee20af,uwp100-airbus,Airbus,2022,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,64.4,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15583454,https://wikirate.org/~15559844,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-260a896fb9f0c006,uwp100-airbus,Airbus,2022,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,505643000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15327145,https://wikirate.org/~15327129,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-f744947153766fd0,uwp100-airbus,Airbus,2021,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,1127682000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12650666,https://wikirate.org/~12650610,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-70d8b7ac7c2fec21,uwp100-airbus,Airbus,2020,Planet,Lieferkette/Klima,wikirate_gri_scope3_ghg,GRI 305-3 Scope 3 GHG emissions,443402000,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~12104038,https://wikirate.org/~12071669,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
