sourcePath,sha256,unchanged,pages,textCharacters,signals,reviewScope,disposition
assets/downloads/01_woek_sdgs_agenda2030_referenzrahmen_detailkonzept_v1_0 2.pdf,db8798c06f399f13255daa25d0d6773af3baeb4f49fa1bddc3fd2c58377bbe52,True,8,21786,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/00_Bestands-und-Nachlieferliste_Rang15.pdf,e0ed71e80e87af7e55cf8f4ca196e23c115414eef28ddd0dca4040a7027b96e9,True,1,2722,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/01_Portalstartseite_Migration-und-Vielfalt.pdf,c7728f3d79d089e8321badd4c486783aca5a28e99a87defdc154c0290cdff70c,True,4,9717,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/02_Konzeptpapier_Migration-und-Vielfalt.pdf,d4fa249d9fa5a66af225cb4f0b0cf23c8f21334072b6b39bc341d57b8aafce0f,True,5,13893,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/03_Gesamtdossier_Migration-und-Vielfalt.pdf,8c494dd16e05f3f5a2a0df82055c64ee0e12ac9cff4de8b112081282fe9b16be,True,6,16597,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/04_Detailkonzept_Migration-als-Wirkungsfeld.pdf,09c32c202ed26fc9c4428a145517a39d23e7cce43145ef1ad693f7ae185ed77b,True,5,16075,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/05_Detailkonzept_Integration-als-Infrastruktur.pdf,7a9008e309562cf92989a1569e23e014b67fe1c96a3b26488a51237e80a220d9,True,5,15793,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/06_Detailkonzept_Vielfalt-als-Resilienzfaktor.pdf,7f42dbe7bd44e2f513f304f1ca79cffefbf7961a16152c8f62999ea7391c2e9b,True,5,15524,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/07_Detailkonzept_Zugehoerigkeit-und-Teilgabe.pdf,9ef5eac30c3af8ef3f94a7201b633c1ad32e2833037214efb7fe058f545a6379,True,5,15241,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/08_Detailkonzept_Arbeitsmarkt-Fachkraefte-Demografie.pdf,5d2695b1610a87e6ce6a7aa08f878aedf6118197a09746e23ea65e06ec6fca2c,True,5,15221,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/09_Detailkonzept_Bildung-Sprache-Wirkungskompetenz.pdf,afc037bb589e6972c15043e01c90e413703a0b7871f29b71b52cdfd6061524ff,True,5,15017,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/10_Detailkonzept_Wohnen-Quartiere-Sozialraeume.pdf,f42f9f4125eb19a158fab83b6d08bed1f0e970e12435e434358c678cfad69718,True,5,14917,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/11_Detailkonzept_Gesundheit-Trauma-Stabilitaet.pdf,99116e048f1ee724b9f8d5d1fe09e81bfdc644309fb215a9ae20a84aa6de44c4,True,5,15088,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/12_Detailkonzept_Diskurs-Medien-Polarisierung.pdf,7e58fe3530f142f779767ba560487464a8d31b28a94dbdce5f1781ab166a5dfc,True,5,15168,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/13_Detailkonzept_Kommunale-Integrationsarchitektur.pdf,ccf5de1089e82a81d729b984fb12014985d92fdb0dc0dfb0ecb09548f367e478,True,5,14983,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/14_Wirkungsindikatoren_Migration-und-Vielfalt.pdf,f1edc327aadf68b0f37db9165b3774a9b79ec0e8fc47699e4b14486d95b35635,True,4,10683,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/15_Toolkarten_Migration-und-Vielfalt.pdf,8b2d95b39e23c21ab5acfc1e464f6c1d181f8adcef197b42870b7f54b77cdd38,True,2,2766,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/16_Politische-Anschlussfaehigkeit_Migration-und-Vielfalt.pdf,01b45d7898ada32363cb812959341b02ff806397bfb57e8230ccd3aca2faebb7,True,3,6446,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/17_SDG-SDGplus-Block_Migration-und-Vielfalt.pdf,ec73ecbcfa85fb6ce0e6b657951e33ff4cb7b16a7ef510ed97c9b2a8309f20b5,True,2,4302,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/18_Quellen-und-Glossarlinks_Migration-und-Vielfalt.pdf,6daef2d04b51bdd1d6c35d0886362a180febc1edb795b2ff258cb1b577b09ed9,True,2,3319,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/README_Rang15_Migration-und-Vielfalt.pdf,85ac3679ebf4fa526c09db0341c3af2370defb10ad98529f1d8af4de623b9f77,True,1,1188,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-15-migration-vielfalt/WOeK_Rang15_Gesamtpaket_Migration-und-Vielfalt.pdf,1368eacbeffb454245198c21f31236adbd338a0f215cd9f25f047e12b899b8ae,True,81,225112,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/00_portalstartseite.pdf,8df2eb4c6e673269f6ddc1f1f9e49bed593fa65ce956c6ef5c163351e8a9a9c3,True,3,6694,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/01_bestands_und_nachlieferliste.pdf,e59359923ed88fb43d20b7f1cd7b66145851943f7689fd15535c529b9c783e20,True,3,3560,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/01_detail_sicherheit_als_wirkungsfrage.pdf,842839a571e2f3fb6795eaa49bc198fcebd0df0de848db4e683abd18acf5c2c1,True,7,18428,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/02_detail_resilienzstaat_kritische_funktionen.pdf,70fe157ab8187d3d7a788f534846eb14a9f74ae4bc80f6580ed23e98d6df6165,True,7,18054,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/02_konzeptpapier.pdf,3c0ca4fdc439e8de074bcd3282611415e08b491464e118419401d3c85124d858,True,4,8453,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/03_detail_kritische_infrastruktur_demokratische_infrastruktur.pdf,a5ebda8a0d1f0f881bd9ac972514066d487777365b9e8c05afd08af6957f4485,True,7,18060,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/03_gesamtdossier.pdf,03c19c95b7b465524fa8e6dbafd605afaa37089866811037ccc7c1e63f5675f3,True,15,38282,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/04_detail_cyberresilienz_digitale_verwundbarkeit.pdf,fb6b11357b0a400b551cc154083c94176d52c7d156829fda63f1c63782bb229d,True,7,18025,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/05_detail_hybride_risiken_demokratieverteidigung.pdf,6914a47bd9ce73f87ce56d930e84056ba6402ca2accc58435cc2f03d125dd531,True,7,18166,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/06_detail_katastrophenschutz_bevoelkerungsvorsorge.pdf,69ad6f655e889268c5f09936d5d7275436722b871148611c23ecfc4cbf7a9966,True,7,17940,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/07_detail_energie_wasser_ernaehrung_gesundheit.pdf,b831d3c7c5fd218b9432e90ff5f25c20ba72feeb2b97ec2deab5a5e0e07cc49d,True,7,17889,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/08_detail_lieferketten_rohstoffe_finanzresilienz.pdf,d410e13268c10a2b834826785a4ed108a2aa491ed60ab6a281873837b03d15a8,True,7,17904,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/09_detail_kommunale_resilienz_sozialraeume.pdf,ce536242d1892964403de257710e45dfe2d2a520190b94e8dfcbaa6a5b1f5754,True,7,17816,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/10_detail_dienstjahr_fuer_wirkung.pdf,84bc32c27a7986fddac689eb3a41ceda71340633745348dbb0305707d6010247,True,7,17849,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/11_detail_aussenpolitik_globale_resilienz.pdf,64d5f369a0f60e0420482bf2f65dcdc109054c5973bf86892bfd36721ce612dc,True,7,17972,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
assets/downloads/rang-16-sicherheit-resilienz/12_detail_wirkungsindikatoren_resilienz.pdf,263faa4aa760ddb65bf51c24e9dac972da2da2c1f1d0f20269f152a377f229ff,True,7,17903,0,Whole-file text extraction; seven terminology/logic signals with documented context review; leading-reference/addendum precedence,No signal in this screening; original publication stand retained
